portal,content_type,file_path,issue_code,severity,field,current_value_sample,expected_rule,recommended_fix_type,notes
digital-exams,glossary,digital-exams/glossary/item_08.json,UNEXPECTED_FIELD,LOW,title,"""المحاكاة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_08.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 08,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_08.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,المحاكاة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_09.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-09,"id must equal filename (""item_09"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_09.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_09.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_09.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_09.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_09.json,UNEXPECTED_FIELD,LOW,title,"""التغذية الراجعة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_09.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 09,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_09.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,التغذية الراجعة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_10.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-10,"id must equal filename (""item_10"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_10.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_10.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_10.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_10.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_10.json,UNEXPECTED_FIELD,LOW,title,"""الأسئلة المقالية""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_10.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 10,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_10.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الأسئلة المقالية,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_11.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-11,"id must equal filename (""item_11"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_11.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_11.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_11.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_11.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_11.json,UNEXPECTED_FIELD,LOW,title,"""اختيار من متعدد""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_11.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 11,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_11.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,اختيار من متعدد,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_12.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-12,"id must equal filename (""item_12"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_12.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_12.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_12.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_12.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_12.json,UNEXPECTED_FIELD,LOW,title,"""الصواب والخطأ""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_12.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 12,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_12.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الصواب والخطأ,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_13.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-13,"id must equal filename (""item_13"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_13.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_13.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_13.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_13.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_13.json,UNEXPECTED_FIELD,LOW,title,"""تخطي الأسئلة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_13.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 13,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_13.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,تخطي الأسئلة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_14.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-14,"id must equal filename (""item_14"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_14.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_14.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_14.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_14.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_14.json,UNEXPECTED_FIELD,LOW,title,"""التنفس العميق""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_14.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 14,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_14.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,التنفس العميق,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_15.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-15,"id must equal filename (""item_15"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_15.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_15.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_15.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_15.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_15.json,UNEXPECTED_FIELD,LOW,title,"""الاستعداد المسبق""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_15.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 15,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_15.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الاستعداد المسبق,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_16.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-16,"id must equal filename (""item_16"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_16.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_16.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_16.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_16.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_16.json,UNEXPECTED_FIELD,LOW,title,"""تظليل الإجابات""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_16.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 16,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_16.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,تظليل الإجابات,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_17.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-17,"id must equal filename (""item_17"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_17.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_17.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_17.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_17.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_17.json,UNEXPECTED_FIELD,LOW,title,"""مراجعة الإجابات""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_17.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 17,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_17.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,مراجعة الإجابات,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_18.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-18,"id must equal filename (""item_18"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_18.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_18.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_18.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_18.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_18.json,UNEXPECTED_FIELD,LOW,title,"""المشتتات""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_18.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 18,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_18.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,المشتتات,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_19.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-19,"id must equal filename (""item_19"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_19.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_19.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_19.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_19.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_19.json,UNEXPECTED_FIELD,LOW,title,"""الأسئلة المركبة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_19.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 19,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_19.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الأسئلة المركبة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,glossary,digital-exams/glossary/item_20.json,ID_FILENAME_MISMATCH,BLOCKER,id,digital-exams-glossary-item-20,"id must equal filename (""item_20"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
digital-exams,glossary,digital-exams/glossary/item_20.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_20.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_20.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_20.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,glossary,digital-exams/glossary/item_20.json,UNEXPECTED_FIELD,LOW,title,"""التركيز""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
digital-exams,glossary,digital-exams/glossary/item_20.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Item 20,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
digital-exams,glossary,digital-exams/glossary/item_20.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,التركيز,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-analyze-mistake.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-analyze-mistake.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-analyze-mistake.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-analyze-mistake.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-analyze-mistake.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-brainstorm-study-methods.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-brainstorm-study-methods.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-brainstorm-study-methods.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-brainstorm-study-methods.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-brainstorm-study-methods.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-compare-concepts.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-compare-concepts.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-compare-concepts.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-compare-concepts.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-compare-concepts.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-create-study-plan.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-create-study-plan.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-create-study-plan.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-create-study-plan.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-create-study-plan.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-decode-trick-questions.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-decode-trick-questions.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
digital-exams,prompts,digital-exams/prompts/digital-exams-prompt-decode-trick-questions.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
