table,record_id,source_path,fields_generated,fields_skipped_due_to_missing_db_columns,slug_handling,excerpt_ar_handling,status_guard,sql_update_generated,reason
ai_lessons,ai-academy-lesson-advanced-prompting,content-source/_normalized\ai-academy\lessons\ai-academy-lesson-advanced-prompting.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-compare-concepts,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-compare-concepts.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-create-study-plan,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-create-study-plan.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-decode-trick-questions,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-decode-trick-questions.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-evaluate-essay-answer,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-evaluate-essay-answer.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-explain-concept-simply,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-explain-concept-simply.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-focus-improvement,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-focus-improvement.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-generate-mcq,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-generate-mcq.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-identify-keywords,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-identify-keywords.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-01,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-01.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-02,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-02.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-03,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-03.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-04,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-04.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-05,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-05.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-06,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-06.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-07,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-07.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-08,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-08.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-09,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-09.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-item-10,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-item-10.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-math-shortcuts,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-math-shortcuts.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-memorization-techniques,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-memorization-techniques.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-overcome-exam-anxiety,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-overcome-exam-anxiety.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-plan-last-week,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-plan-last-week.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-post-exam-reflection,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-post-exam-reflection.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-reading-comprehension,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-reading-comprehension.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-review-exam-results,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-review-exam-results.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-simulate-exam-scenario,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-simulate-exam-scenario.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-summarize-notes,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-summarize-notes.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_prompts,digital-exams-prompt-time-management-strategy,content-source/_normalized\digital-exams\prompts\digital-exams-prompt-time-management-strategy.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-anki-flashcards,content-source/_normalized\digital-exams\resources\digital-exams-resource-anki-flashcards.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-deep-work-summary,content-source/_normalized\digital-exams\resources\digital-exams-resource-deep-work-summary.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-digital-readiness-checklist,content-source/_normalized\digital-exams\resources\digital-exams-resource-digital-readiness-checklist.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-digital-sat-practice,content-source/_normalized\digital-exams\resources\digital-exams-resource-digital-sat-practice.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-exam-diet-tips,content-source/_normalized\digital-exams\resources\digital-exams-resource-exam-diet-tips.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-eye-care-software,content-source/_normalized\digital-exams\resources\digital-exams-resource-eye-care-software.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-focus-music-playlist,content-source/_normalized\digital-exams\resources\digital-exams-resource-focus-music-playlist.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-habit-tracker,content-source/_normalized\digital-exams\resources\digital-exams-resource-habit-tracker.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-01,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-01.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-02,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-02.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-03,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-03.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-04,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-04.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-05,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-05.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-06,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-06.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-07,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-07.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-08,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-08.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-09,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-09.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-item-10,content-source/_normalized\digital-exams\resources\digital-exams-resource-item-10.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-khan-academy-math,content-source/_normalized\digital-exams\resources\digital-exams-resource-khan-academy-math.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-math-way,content-source/_normalized\digital-exams\resources\digital-exams-resource-math-way.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-mindmeister,content-source/_normalized\digital-exams\resources\digital-exams-resource-mindmeister.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-mock-test-analysis-sheet,content-source/_normalized\digital-exams\resources\digital-exams-resource-mock-test-analysis-sheet.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-notion-templates,content-source/_normalized\digital-exams\resources\digital-exams-resource-notion-templates.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-online-whiteboard,content-source/_normalized\digital-exams\resources\digital-exams-resource-online-whiteboard.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-pomodoro-tracker,content-source/_normalized\digital-exams\resources\digital-exams-resource-pomodoro-tracker.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-qiyas-official,content-source/_normalized\digital-exams\resources\digital-exams-resource-qiyas-official.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-sleep-cycle-app,content-source/_normalized\digital-exams\resources\digital-exams-resource-sleep-cycle-app.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-speed-reading-tool,content-source/_normalized\digital-exams\resources\digital-exams-resource-speed-reading-tool.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-test-anxiety-guide,content-source/_normalized\digital-exams\resources\digital-exams-resource-test-anxiety-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
digital_exams_resources,digital-exams-resource-time-blocking-guide,content-source/_normalized\digital-exams\resources\digital-exams-resource-time-blocking-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-actuator,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-actuator.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-adc,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-adc.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-analog-signal,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-analog-signal.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-arduino,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-arduino.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-baud-rate,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-baud-rate.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-bootloader,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-bootloader.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-breadboard,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-breadboard.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-capacitor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-capacitor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-circuit-schematic,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-circuit-schematic.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-current,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-current.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-dac,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-dac.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-data-logging,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-data-logging.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-debounce,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-debounce.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-debugging,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-debugging.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-digital-signal,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-digital-signal.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-esp32,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-esp32.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-gpio,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-gpio.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-ground,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-ground.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-i2c-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-i2c-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-i2c,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-i2c.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-interrupt,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-interrupt.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-iot,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-iot.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-jumper-wires,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-jumper-wires.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-led,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-led.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-logic-level,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-logic-level.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-microcontroller,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-microcontroller.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-mqtt,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-mqtt.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-multimeter,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-multimeter.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-ohm-law,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-ohm-law.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-pcb,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pcb.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-pull-down,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-down.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-pull-up,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pull-up.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-pwm-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-pwm,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-pwm.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-raspberry-pi,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-raspberry-pi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-relay-2,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-relay,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-relay.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-resistance,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistance.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-resistor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-resistor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-schematic,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-schematic.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-sensor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-sensor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-serial-monitor,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-serial-monitor.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_glossary,iot-lab-glossary-soldering,content-source/_normalized\iot-lab\glossary\iot-lab-glossary-soldering.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
